ad_id,date,reach,impressions,clicks,ctr,cpc,cpm,cost,revenue,view_content,add_to_cart,initiate_checkout,purchase,form_view,lead,engagement,app_install,video_view
AD00174,2024-01-02,879,1256,13,1.04,0.57,5.91,7.42,0.0,7,2,1,0,0,0,20,0,226
AD00174,2024-01-03,1134,1620,14,0.86,0.57,4.9,7.94,0.0,8,2,1,0,0,0,22,0,291
AD00174,2024-01-04,1283,1833,24,1.31,0.38,5.02,9.2,0.0,14,4,2,0,1,0,38,0,329
AD00174,2024-01-05,878,1255,13,1.04,0.54,5.63,7.06,0.0,7,2,1,0,0,0,20,0,225
AD00174,2024-01-06,1224,1749,24,1.37,0.38,5.24,9.17,0.0,14,4,2,0,1,0,38,0,314
AD00174,2024-01-07,886,1266,12,0.95,0.71,6.77,8.57,0.0,7,2,1,0,0,0,19,0,227
AD00174,2024-01-08,912,1304,13,1.0,0.54,5.35,6.97,0.0,7,2,1,0,0,0,20,0,234
AD00174,2024-01-09,832,1189,13,1.09,0.57,6.2,7.37,0.0,7,2,1,0,0,0,20,0,214
AD00174,2024-01-10,920,1315,16,1.22,0.46,5.62,7.39,0.0,9,2,1,0,1,0,25,0,236
AD00174,2024-01-11,837,1196,12,1.0,0.67,6.76,8.08,0.0,7,2,1,0,0,0,19,0,215
AD00174,2024-01-12,735,1050,14,1.33,0.5,6.71,7.05,0.0,8,2,1,0,0,0,22,0,189
AD00174,2024-01-13,1178,1683,17,1.01,0.52,5.26,8.86,0.0,10,3,1,0,1,0,27,0,302
AD00174,2024-01-14,1189,1699,22,1.29,0.36,4.66,7.92,0.0,13,3,1,0,1,0,35,0,305
AD00174,2024-01-15,1212,1732,23,1.33,0.34,4.56,7.89,0.0,13,3,1,0,1,0,36,0,311
AD00174,2024-01-16,882,1261,17,1.35,0.41,5.52,6.96,0.0,10,3,1,0,1,0,27,0,226
AD00174,2024-01-17,964,1378,15,1.09,0.55,6.02,8.29,0.0,9,2,1,0,1,0,24,0,248
AD00174,2024-01-18,898,1284,17,1.32,0.45,5.9,7.58,0.0,10,3,1,0,1,0,27,0,231
AD00174,2024-01-19,964,1378,18,1.31,0.45,5.86,8.08,0.0,10,3,1,0,1,0,28,0,248
AD00174,2024-01-20,968,1384,12,0.87,0.6,5.17,7.16,0.0,7,2,1,0,0,0,19,0,249
AD00174,2024-01-21,1188,1698,19,1.12,0.43,4.76,8.09,0.0,11,3,1,0,1,0,30,0,305
AD00174,2024-01-22,1033,1476,20,1.36,0.36,4.89,7.22,0.0,12,3,1,0,1,0,32,0,265
AD00174,2024-01-23,1072,1532,19,1.24,0.44,5.46,8.36,0.0,11,3,1,0,1,0,30,0,275
AD00174,2024-01-24,1157,1654,18,1.09,0.43,4.67,7.73,0.0,10,3,1,0,1,0,28,0,297
AD00174,2024-01-25,1140,1629,17,1.04,0.46,4.81,7.84,0.0,10,3,1,0,1,0,27,0,293
AD00174,2024-01-26,1093,1562,21,1.34,0.35,4.68,7.31,0.0,12,3,1,0,1,0,33,0,281
AD00174,2024-01-27,1253,1790,22,1.23,0.4,4.87,8.72,0.0,13,3,1,0,1,0,35,0,322
AD00174,2024-01-28,756,1081,13,1.2,0.53,6.37,6.89,0.0,7,2,1,0,0,0,20,0,194
AD00174,2024-01-29,933,1334,19,1.42,0.4,5.66,7.55,0.0,11,3,1,0,1,0,30,0,240
AD00174,2024-01-30,1107,1582,14,0.88,0.66,5.8,9.18,0.0,8,2,1,0,0,0,22,0,284
AD00174,2024-01-31,1088,1555,18,1.16,0.45,5.18,8.06,0.0,10,3,1,0,1,0,28,0,279
AD00174,2024-02-01,1402,2003,21,1.05,0.44,4.61,9.23,0.0,12,3,1,0,1,0,33,0,360
AD00174,2024-02-02,1080,1543,19,1.23,0.38,4.66,7.19,0.0,11,3,1,0,1,0,30,0,277
AD00174,2024-02-03,1039,1485,16,1.08,0.53,5.68,8.44,0.0,9,2,1,0,1,0,25,0,267
AD00174,2024-02-04,912,1303,12,0.92,0.66,6.09,7.93,0.0,7,2,1,0,0,0,19,0,234
AD00174,2024-02-05,802,1146,13,1.13,0.6,6.8,7.79,0.0,7,2,1,0,0,0,20,0,206
AD00174,2024-02-06,1012,1446,14,0.97,0.6,5.79,8.37,0.0,8,2,1,0,0,0,22,0,260
AD00174,2024-02-07,948,1355,18,1.33,0.44,5.9,7.99,0.0,10,3,1,0,1,0,28,0,243
AD00174,2024-02-08,820,1172,13,1.11,0.52,5.73,6.72,0.0,7,2,1,0,0,0,20,0,210
AD00174,2024-02-09,1080,1543,14,0.91,0.54,4.87,7.52,0.0,8,2,1,0,0,0,22,0,277
AD00174,2024-02-10,1290,1844,23,1.25,0.38,4.79,8.83,0.0,13,3,1,0,1,0,36,0,331
AD00174,2024-02-11,1281,1831,22,1.2,0.38,4.62,8.46,0.0,13,3,1,0,1,0,35,0,329
AD00174,2024-02-12,844,1207,15,1.24,0.55,6.88,8.31,0.0,9,2,1,0,1,0,24,0,217
AD00174,2024-02-13,885,1265,14,1.11,0.49,5.45,6.89,0.0,8,2,1,0,0,0,22,0,227
AD00174,2024-02-14,944,1349,13,0.96,0.58,5.57,7.51,0.0,7,2,1,0,0,0,20,0,242
AD00174,2024-02-15,1092,1561,17,1.09,0.43,4.73,7.38,0.0,10,3,1,0,1,0,27,0,280
AD00174,2024-02-16,972,1390,17,1.22,0.46,5.59,7.77,0.0,10,3,1,0,1,0,27,0,250
AD00174,2024-02-17,1078,1540,20,1.3,0.37,4.86,7.49,0.0,12,3,1,0,1,0,32,0,277
AD00174,2024-02-18,883,1262,16,1.27,0.43,5.51,6.95,0.0,9,2,1,0,1,0,25,0,227
AD00174,2024-02-19,845,1208,12,0.99,0.62,6.18,7.47,0.0,7,2,1,0,0,0,19,0,217
AD00174,2024-02-20,893,1277,15,1.17,0.55,6.49,8.29,0.0,9,2,1,0,1,0,24,0,229
AD00174,2024-02-21,760,1087,14,1.29,0.49,6.28,6.83,0.0,8,2,1,0,0,0,22,0,195
AD00174,2024-02-22,780,1115,14,1.26,0.52,6.57,7.33,0.0,8,2,1,0,0,0,22,0,200
AD00174,2024-02-23,947,1354,18,1.33,0.51,6.74,9.12,0.0,10,3,1,0,1,0,28,0,243
AD00174,2024-02-24,1085,1551,22,1.42,0.38,5.34,8.29,0.0,13,3,1,0,1,0,35,0,279
AD00174,2024-02-25,821,1174,13,1.11,0.5,5.55,6.51,0.0,7,2,1,0,0,0,20,0,211
AD00174,2024-02-26,896,1280,12,0.94,0.62,5.77,7.39,0.0,7,2,1,0,0,0,19,0,230
AD00174,2024-02-27,1084,1549,14,0.9,0.52,4.73,7.32,0.0,8,2,1,0,0,0,22,0,278
AD00174,2024-02-28,1157,1654,19,1.15,0.46,5.29,8.75,0.0,11,3,1,0,1,0,30,0,297
AD00174,2024-02-29,749,1070,9,0.84,0.76,6.4,6.85,0.0,5,1,0,0,0,0,14,0,192
AD00174,2024-03-01,1016,1452,13,0.9,0.65,5.81,8.44,0.0,7,2,1,0,0,0,20,0,261
AD00174,2024-03-02,1118,1598,20,1.25,0.38,4.8,7.67,0.0,12,3,1,0,1,0,32,0,287
AD00174,2024-03-03,1289,1842,18,0.98,0.52,5.05,9.3,0.0,10,3,1,0,1,0,28,0,331
AD00174,2024-03-04,819,1170,12,1.03,0.64,6.51,7.62,0.0,7,2,1,0,0,0,19,0,210
AD00174,2024-03-05,896,1280,12,0.94,0.66,6.15,7.87,0.0,7,2,1,0,0,0,19,0,230
AD00174,2024-03-06,1080,1543,15,0.97,0.61,5.97,9.21,0.0,9,2,1,0,1,0,24,0,277
AD00174,2024-03-07,1057,1511,18,1.19,0.48,5.7,8.61,0.0,10,3,1,0,1,0,28,0,271
AD00174,2024-03-08,837,1196,13,1.09,0.54,5.9,7.06,0.0,7,2,1,0,0,0,20,0,215
AD00174,2024-03-09,1113,1590,17,1.07,0.54,5.75,9.14,0.0,10,3,1,0,1,0,27,0,286
AD00174,2024-03-10,1124,1606,17,1.06,0.55,5.79,9.3,0.0,10,3,1,0,1,0,27,0,289
AD00174,2024-03-11,1057,1511,16,1.06,0.53,5.64,8.52,0.0,9,2,1,0,1,0,25,0,271
AD00174,2024-03-12,892,1275,15,1.18,0.55,6.53,8.32,0.0,9,2,1,0,1,0,24,0,229
AD00174,2024-03-13,819,1170,14,1.2,0.57,6.83,7.99,0.0,8,2,1,0,0,0,22,0,210
AD00174,2024-03-14,910,1301,14,1.08,0.52,5.58,7.26,0.0,8,2,1,0,0,0,22,0,234
AD00174,2024-03-15,993,1420,18,1.27,0.4,5.08,7.22,0.0,10,3,1,0,1,0,28,0,255
AD00174,2024-03-16,909,1300,17,1.31,0.47,6.12,7.96,0.0,10,3,1,0,1,0,27,0,234
AD00174,2024-03-17,1009,1442,16,1.11,0.49,5.4,7.79,0.0,9,2,1,0,1,0,25,0,259
AD00174,2024-03-18,1124,1606,14,0.87,0.62,5.39,8.66,0.0,8,2,1,0,0,0,22,0,289
AD00174,2024-03-19,1020,1458,19,1.3,0.44,5.78,8.43,0.0,11,3,1,0,1,0,30,0,262
AD00174,2024-03-20,728,1040,9,0.87,0.77,6.62,6.89,0.0,5,1,0,0,0,0,14,0,187
AD00174,2024-03-21,1135,1622,17,1.05,0.46,4.87,7.9,0.0,10,3,1,0,1,0,27,0,291
AD00174,2024-03-22,986,1410,16,1.13,0.55,6.22,8.77,0.0,9,2,1,0,1,0,25,0,253
AD00174,2024-03-23,1073,1534,17,1.11,0.53,5.91,9.06,0.0,10,3,1,0,1,0,27,0,276
AD00174,2024-03-24,707,1011,10,0.99,0.67,6.6,6.67,0.0,6,1,0,0,0,0,16,0,181
AD00174,2024-03-25,814,1164,13,1.12,0.54,6.01,6.99,0.0,7,2,1,0,0,0,20,0,209
AD00174,2024-03-26,1242,1775,23,1.3,0.36,4.65,8.25,0.0,13,3,1,0,1,0,36,0,319
AD00174,2024-03-27,1044,1492,17,1.14,0.52,5.89,8.79,0.0,10,3,1,0,1,0,27,0,268
AD00174,2024-03-28,1068,1527,17,1.11,0.54,6.01,9.18,0.0,10,3,1,0,1,0,27,0,274
AD00174,2024-03-29,932,1332,12,0.9,0.75,6.72,8.95,0.0,7,2,1,0,0,0,19,0,239
AD00174,2024-03-30,699,999,11,1.1,0.63,6.92,6.91,0.0,6,1,0,0,0,0,17,0,179
AD00174,2024-03-31,930,1330,16,1.2,0.52,6.23,8.28,0.0,9,2,1,0,1,0,25,0,239
AD00175,2024-01-01,1533,2191,38,1.73,0.37,6.44,14.11,0.0,22,6,3,0,2,0,60,0,394
AD00175,2024-01-02,1224,1749,27,1.54,0.52,8.04,14.06,0.0,16,4,2,0,1,0,43,0,314
AD00175,2024-01-03,1099,1570,24,1.53,0.56,8.49,13.33,0.0,14,4,2,0,1,0,38,0,282
AD00175,2024-01-04,1211,1731,28,1.62,0.54,8.7,15.06,0.0,16,4,2,0,1,0,44,0,311
AD00175,2024-01-05,1116,1595,20,1.25,0.56,7.05,11.25,0.0,12,3,1,0,1,0,32,0,287
AD00175,2024-01-06,1458,2083,36,1.73,0.36,6.27,13.05,0.0,21,6,3,0,2,0,57,0,374
AD00175,2024-01-07,1152,1646,29,1.76,0.44,7.7,12.67,0.0,17,5,3,0,2,0,46,0,296
AD00175,2024-01-08,1286,1838,25,1.36,0.54,7.39,13.59,0.0,15,4,2,0,1,0,40,0,330
AD00175,2024-01-09,1080,1544,19,1.23,0.71,8.74,13.49,0.0,11,3,1,0,1,0,30,0,277
AD00175,2024-01-10,1288,1840,23,1.25,0.54,6.73,12.38,0.0,13,3,1,0,1,0,36,0,331
AD00175,2024-01-11,1264,1807,20,1.11,0.66,7.32,13.22,0.0,12,3,1,0,1,0,32,0,325
AD00175,2024-01-12,1194,1707,23,1.35,0.62,8.36,14.27,0.0,13,3,1,0,1,0,36,0,307
AD00175,2024-01-13,1403,2005,25,1.25,0.51,6.4,12.83,0.0,15,4,2,0,1,0,40,0,360
AD00175,2024-01-14,1053,1505,22,1.46,0.57,8.34,12.55,0.0,13,3,1,0,1,0,35,0,270
AD00175,2024-01-15,1100,1572,25,1.59,0.58,9.24,14.53,0.0,15,4,2,0,1,0,40,0,282
AD00175,2024-01-16,1066,1524,21,1.38,0.66,9.15,13.94,0.0,12,3,1,0,1,0,33,0,274
AD00175,2024-01-17,1248,1783,21,1.18,0.72,8.42,15.02,0.0,12,3,1,0,1,0,33,0,320
AD00175,2024-01-18,1004,1435,18,1.25,0.69,8.61,12.35,0.0,10,3,1,0,1,0,28,0,258
AD00175,2024-01-19,1014,1449,15,1.04,0.87,9.05,13.12,0.0,9,2,1,0,1,0,24,0,260
AD00175,2024-01-20,988,1412,17,1.2,0.67,8.03,11.34,0.0,10,3,1,0,1,0,27,0,254
AD00175,2024-01-21,1162,1661,25,1.51,0.44,6.57,10.92,0.0,15,4,2,0,1,0,40,0,298
AD00175,2024-01-22,1490,2129,32,1.5,0.45,6.8,14.48,0.0,19,5,3,0,2,0,51,0,383
AD00175,2024-01-23,1389,1985,22,1.11,0.6,6.67,13.24,0.0,13,3,1,0,1,0,35,0,357
AD00175,2024-01-24,1528,2184,30,1.37,0.47,6.49,14.17,0.0,18,5,3,0,2,0,48,0,393
AD00175,2024-01-25,1240,1772,31,1.75,0.49,8.55,15.15,0.0,18,5,3,0,2,0,49,0,318
AD00175,2024-01-26,1124,1606,26,1.62,0.58,9.4,15.09,0.0,15,4,2,0,1,0,41,0,289
AD00175,2024-01-27,1183,1691,28,1.66,0.48,7.95,13.45,0.0,16,4,2,0,1,0,44,0,304
AD00175,2024-01-28,881,1259,14,1.11,0.85,9.48,11.93,0.0,8,2,1,0,0,0,22,0,226
AD00175,2024-01-29,1343,1919,27,1.41,0.55,7.68,14.74,0.0,16,4,2,0,1,0,43,0,345
AD00175,2024-01-30,1569,2242,27,1.2,0.55,6.65,14.92,0.0,16,4,2,0,1,0,43,0,403
AD00175,2024-01-31,1313,1876,21,1.12,0.65,7.31,13.71,0.0,12,3,1,0,1,0,33,0,337
AD00175,2024-02-01,1135,1622,29,1.79,0.45,8.1,13.14,0.0,17,5,3,0,2,0,46,0,291
AD00175,2024-02-02,1243,1776,30,1.69,0.45,7.68,13.64,0.0,18,5,3,0,2,0,48,0,319
AD00175,2024-02-03,1021,1459,20,1.37,0.67,9.13,13.32,0.0,12,3,1,0,1,0,32,0,262
AD00175,2024-02-04,1563,2234,32,1.43,0.44,6.36,14.21,0.0,19,5,3,0,2,0,51,0,402
AD00175,2024-02-05,982,1404,18,1.28,0.71,9.1,12.77,0.0,10,3,1,0,1,0,28,0,252
AD00175,2024-02-06,998,1426,25,1.75,0.44,7.76,11.07,0.0,15,4,2,0,1,0,40,0,256
AD00175,2024-02-07,1150,1644,24,1.46,0.48,7.03,11.56,0.0,14,4,2,0,1,0,38,0,295
AD00175,2024-02-08,1284,1835,25,1.36,0.53,7.29,13.37,0.0,15,4,2,0,1,0,40,0,330
AD00175,2024-02-09,1283,1833,27,1.47,0.47,6.86,12.58,0.0,16,4,2,0,1,0,43,0,329
AD00175,2024-02-10,971,1388,19,1.37,0.61,8.31,11.54,0.0,11,3,1,0,1,0,30,0,249
AD00175,2024-02-11,1458,2084,23,1.1,0.58,6.45,13.44,0.0,13,3,1,0,1,0,36,0,375
AD00175,2024-02-12,1423,2033,27,1.33,0.57,7.62,15.49,0.0,16,4,2,0,1,0,43,0,365
AD00175,2024-02-13,1227,1754,27,1.54,0.5,7.66,13.44,0.0,16,4,2,0,1,0,43,0,315
AD00175,2024-02-14,1238,1769,28,1.58,0.4,6.4,11.33,0.0,16,4,2,0,1,0,44,0,318
AD00175,2024-02-15,1323,1891,32,1.69,0.39,6.61,12.5,0.0,19,5,3,0,2,0,51,0,340
AD00175,2024-02-16,1313,1876,32,1.71,0.44,7.52,14.1,0.0,19,5,3,0,2,0,51,0,337
AD00175,2024-02-17,1384,1978,35,1.77,0.35,6.21,12.29,0.0,21,6,3,0,2,0,56,0,356
AD00175,2024-02-18,1162,1660,22,1.33,0.67,8.81,14.63,0.0,13,3,1,0,1,0,35,0,298
AD00175,2024-02-19,1271,1817,23,1.27,0.65,8.2,14.9,0.0,13,3,1,0,1,0,36,0,327
AD00175,2024-02-20,1181,1688,24,1.42,0.58,8.22,13.88,0.0,14,4,2,0,1,0,38,0,303
AD00175,2024-02-21,1600,2286,39,1.71,0.37,6.24,14.27,0.0,23,6,3,0,2,0,62,0,411
AD00175,2024-02-22,1269,1814,27,1.49,0.51,7.57,13.74,0.0,16,4,2,0,1,0,43,0,326
AD00175,2024-02-23,1177,1682,19,1.13,0.59,6.71,11.28,0.0,11,3,1,0,1,0,30,0,302
AD00175,2024-02-24,1615,2308,26,1.13,0.55,6.23,14.38,0.0,15,4,2,0,1,0,41,0,415
AD00175,2024-02-25,1044,1492,24,1.61,0.54,8.7,12.98,0.0,14,4,2,0,1,0,38,0,268
AD00175,2024-02-26,1086,1552,22,1.42,0.58,8.27,12.83,0.0,13,3,1,0,1,0,35,0,279
AD00175,2024-02-27,1000,1430,16,1.12,0.79,8.88,12.7,0.0,9,2,1,0,1,0,25,0,257
AD00175,2024-02-28,933,1334,18,1.35,0.64,8.65,11.54,0.0,10,3,1,0,1,0,28,0,240
AD00175,2024-02-29,1312,1875,33,1.76,0.39,6.84,12.82,0.0,19,5,3,0,2,0,52,0,337
AD00175,2024-03-01,1417,2025,24,1.19,0.52,6.2,12.55,0.0,14,4,2,0,1,0,38,0,364
AD00175,2024-03-02,1415,2022,34,1.68,0.41,6.9,13.95,0.0,20,6,3,0,2,0,54,0,363
AD00175,2024-03-03,1481,2116,28,1.32,0.52,6.88,14.55,0.0,16,4,2,0,1,0,44,0,380
AD00175,2024-03-04,1260,1801,21,1.17,0.61,7.16,12.89,0.0,12,3,1,0,1,0,33,0,324
AD00175,2024-03-05,1372,1960,30,1.53,0.41,6.33,12.4,0.0,18,5,3,0,2,0,48,0,352
AD00175,2024-03-06,1052,1503,18,1.2,0.68,8.12,12.2,0.0,10,3,1,0,1,0,28,0,270
AD00175,2024-03-07,1244,1778,29,1.63,0.39,6.29,11.18,0.0,17,5,3,0,2,0,46,0,320
AD00175,2024-03-08,1300,1858,27,1.45,0.53,7.67,14.25,0.0,16,4,2,0,1,0,43,0,334
AD00175,2024-03-09,1176,1681,18,1.07,0.71,7.61,12.79,0.0,10,3,1,0,1,0,28,0,302
AD00175,2024-03-10,1388,1984,21,1.06,0.61,6.42,12.73,0.0,12,3,1,0,1,0,33,0,357
AD00175,2024-03-11,1085,1551,25,1.61,0.45,7.32,11.35,0.0,15,4,2,0,1,0,40,0,279
AD00175,2024-03-12,1204,1721,18,1.05,0.65,6.77,11.65,0.0,10,3,1,0,1,0,28,0,309
AD00175,2024-03-13,1512,2161,29,1.34,0.46,6.2,13.39,0.0,17,5,3,0,2,0,46,0,388
AD00175,2024-03-14,1137,1625,27,1.66,0.56,9.32,15.14,0.0,16,4,2,0,1,0,43,0,292
AD00175,2024-03-15,1248,1783,25,1.4,0.48,6.78,12.09,0.0,15,4,2,0,1,0,40,0,320
AD00175,2024-03-16,840,1200,16,1.33,0.69,9.2,11.04,0.0,9,2,1,0,1,0,25,0,216
AD00175,2024-03-17,1152,1646,22,1.34,0.64,8.61,14.17,0.0,13,3,1,0,1,0,35,0,296
AD00175,2024-03-18,1215,1737,24,1.38,0.48,6.6,11.47,0.0,14,4,2,0,1,0,38,0,312
AD00175,2024-03-19,1010,1444,22,1.52,0.57,8.66,12.51,0.0,13,3,1,0,1,0,35,0,259
AD00175,2024-03-20,1155,1650,23,1.39,0.63,8.72,14.38,0.0,13,3,1,0,1,0,36,0,297
AD00175,2024-03-21,939,1342,18,1.34,0.7,9.37,12.57,0.0,10,3,1,0,1,0,28,0,241
AD00175,2024-03-22,1337,1910,23,1.2,0.57,6.86,13.1,0.0,13,3,1,0,1,0,36,0,343
AD00175,2024-03-23,1005,1436,23,1.6,0.53,8.56,12.29,0.0,13,3,1,0,1,0,36,0,258
AD00175,2024-03-24,1184,1692,26,1.54,0.5,7.68,13.0,0.0,15,4,2,0,1,0,41,0,304
AD00175,2024-03-25,1167,1668,19,1.14,0.72,8.18,13.64,0.0,11,3,1,0,1,0,30,0,300
AD00175,2024-03-26,1262,1804,32,1.77,0.45,7.95,14.34,0.0,19,5,3,0,2,0,51,0,324
AD00175,2024-03-27,1070,1529,18,1.18,0.77,9.08,13.88,0.0,10,3,1,0,1,0,28,0,275
AD00175,2024-03-28,1290,1844,32,1.74,0.42,7.29,13.45,0.0,19,5,3,0,2,0,51,0,331
AD00175,2024-03-29,1325,1893,23,1.22,0.64,7.78,14.73,0.0,13,3,1,0,1,0,36,0,340
AD00175,2024-03-30,1077,1539,20,1.3,0.71,9.23,14.21,0.0,12,3,1,0,1,0,32,0,277
AD00175,2024-03-31,1293,1848,21,1.14,0.61,6.96,12.86,0.0,12,3,1,0,1,0,33,0,332
AD00176,2024-01-01,1183,1690,25,1.48,0.55,8.16,13.79,0.0,15,4,2,0,1,0,40,0,84
AD00176,2024-01-02,1056,1509,24,1.59,0.57,9.11,13.75,0.0,14,4,2,0,1,0,38,0,75
AD00176,2024-01-03,1088,1555,24,1.54,0.5,7.77,12.08,0.0,14,4,2,0,1,0,38,0,77
AD00176,2024-01-04,837,1196,12,1.0,0.96,9.63,11.52,0.0,7,2,1,0,0,0,19,0,59
AD00176,2024-01-05,1106,1580,16,1.01,0.92,9.27,14.65,0.0,9,2,1,0,1,0,25,0,79
AD00176,2024-01-06,1271,1816,22,1.21,0.63,7.61,13.82,0.0,13,3,1,0,1,0,35,0,90
AD00176,2024-01-07,1439,2057,25,1.22,0.59,7.15,14.7,0.0,15,4,2,0,1,0,40,0,102
AD00176,2024-01-08,1080,1544,17,1.1,0.86,9.44,14.57,0.0,10,3,1,0,1,0,27,0,77
AD00176,2024-01-09,943,1348,21,1.56,0.61,9.43,12.71,0.0,12,3,1,0,1,0,33,0,67
AD00176,2024-01-10,991,1416,20,1.41,0.6,8.49,12.02,0.0,12,3,1,0,1,0,32,0,70
AD00176,2024-01-11,1240,1772,29,1.64,0.48,7.89,13.98,0.0,17,5,3,0,2,0,46,0,88
AD00176,2024-01-12,1308,1869,18,0.96,0.69,6.67,12.47,0.0,10,3,1,0,1,0,28,0,93
AD00176,2024-01-13,1129,1614,24,1.49,0.53,7.94,12.82,0.0,14,4,2,0,1,0,38,0,80
AD00176,2024-01-14,1418,2026,31,1.53,0.45,6.92,14.01,0.0,18,5,3,0,2,0,49,0,101
AD00176,2024-01-15,1387,1982,27,1.36,0.53,7.19,14.26,0.0,16,4,2,0,1,0,43,0,99
AD00176,2024-01-16,1215,1737,20,1.15,0.62,7.19,12.49,0.0,12,3,1,0,1,0,32,0,86
AD00176,2024-01-17,1269,1813,22,1.21,0.54,6.6,11.96,0.0,13,3,1,0,1,0,35,0,90
AD00176,2024-01-18,1029,1470,22,1.5,0.64,9.5,13.97,0.0,13,3,1,0,1,0,35,0,73
AD00176,2024-01-19,1187,1697,22,1.3,0.6,7.81,13.26,0.0,13,3,1,0,1,0,35,0,84
AD00176,2024-01-20,1374,1964,19,0.97,0.73,7.11,13.96,0.0,11,3,1,0,1,0,30,0,98
AD00176,2024-01-21,1012,1446,15,1.04,0.82,8.53,12.34,0.0,9,2,1,0,1,0,24,0,72
AD00176,2024-01-22,1035,1479,19,1.28,0.74,9.45,13.98,0.0,11,3,1,0,1,0,30,0,73
AD00176,2024-01-23,1096,1567,24,1.53,0.52,8.02,12.56,0.0,14,4,2,0,1,0,38,0,78
AD00176,2024-01-24,1122,1604,19,1.18,0.63,7.5,12.03,0.0,11,3,1,0,1,0,30,0,80
AD00176,2024-01-25,1110,1587,22,1.39,0.64,8.91,14.14,0.0,13,3,1,0,1,0,35,0,79
AD00176,2024-01-26,1134,1621,23,1.42,0.54,7.72,12.52,0.0,13,3,1,0,1,0,36,0,81
AD00176,2024-01-27,872,1247,15,1.2,0.77,9.24,11.52,0.0,9,2,1,0,1,0,24,0,62
AD00176,2024-01-28,1556,2223,23,1.03,0.63,6.52,14.5,0.0,13,3,1,0,1,0,36,0,111
AD00176,2024-01-29,1054,1506,24,1.59,0.55,8.71,13.11,0.0,14,4,2,0,1,0,38,0,75
AD00176,2024-01-30,1197,1710,20,1.17,0.74,8.67,14.83,0.0,12,3,1,0,1,0,32,0,85
AD00176,2024-01-31,1241,1773,24,1.35,0.56,7.56,13.4,0.0,14,4,2,0,1,0,38,0,88
AD00176,2024-02-01,1037,1482,21,1.42,0.57,8.03,11.9,0.0,12,3,1,0,1,0,33,0,74
AD00176,2024-02-02,905,1293,21,1.62,0.58,9.47,12.24,0.0,12,3,1,0,1,0,33,0,64
AD00176,2024-02-03,1573,2248,31,1.38,0.47,6.49,14.59,0.0,18,5,3,0,2,0,49,0,112
AD00176,2024-02-04,1136,1624,24,1.48,0.51,7.51,12.2,0.0,14,4,2,0,1,0,38,0,81
AD00176,2024-02-05,954,1363,16,1.17,0.75,8.78,11.97,0.0,9,2,1,0,1,0,25,0,68
AD00176,2024-02-06,934,1335,14,1.05,0.91,9.53,12.72,0.0,8,2,1,0,0,0,22,0,66
AD00176,2024-02-07,1235,1765,20,1.13,0.66,7.48,13.21,0.0,12,3,1,0,1,0,32,0,88
AD00176,2024-02-08,939,1342,15,1.12,0.78,8.76,11.75,0.0,9,2,1,0,1,0,24,0,67
AD00176,2024-02-09,1142,1632,25,1.53,0.58,8.9,14.52,0.0,15,4,2,0,1,0,40,0,81
AD00176,2024-02-10,1341,1917,24,1.25,0.53,6.66,12.77,0.0,14,4,2,0,1,0,38,0,95
AD00176,2024-02-11,1045,1494,16,1.07,0.71,7.61,11.37,0.0,9,2,1,0,1,0,25,0,74
AD00176,2024-02-12,1299,1857,25,1.35,0.49,6.61,12.27,0.0,15,4,2,0,1,0,40,0,92
AD00176,2024-02-13,935,1336,13,0.97,0.94,9.1,12.16,0.0,7,2,1,0,0,0,20,0,66
AD00176,2024-02-14,1271,1817,24,1.32,0.55,7.23,13.14,0.0,14,4,2,0,1,0,38,0,90
AD00176,2024-02-15,1381,1974,32,1.62,0.45,7.25,14.31,0.0,19,5,3,0,2,0,51,0,98
AD00176,2024-02-16,1308,1869,21,1.12,0.7,7.91,14.78,0.0,12,3,1,0,1,0,33,0,93
AD00176,2024-02-17,1309,1871,18,0.96,0.74,7.11,13.31,0.0,10,3,1,0,1,0,28,0,93
AD00176,2024-02-18,1033,1476,15,1.02,0.79,7.99,11.8,0.0,9,2,1,0,1,0,24,0,73
AD00176,2024-02-19,1143,1633,24,1.47,0.47,6.97,11.38,0.0,14,4,2,0,1,0,38,0,81
AD00176,2024-02-20,941,1345,17,1.26,0.75,9.46,12.73,0.0,10,3,1,0,1,0,27,0,67
AD00176,2024-02-21,1050,1501,16,1.07,0.7,7.47,11.21,0.0,9,2,1,0,1,0,25,0,75
AD00176,2024-02-22,1168,1669,21,1.26,0.64,8.06,13.46,0.0,12,3,1,0,1,0,33,0,83
AD00176,2024-02-23,1451,2074,22,1.06,0.64,6.84,14.18,0.0,13,3,1,0,1,0,35,0,103
AD00176,2024-02-24,997,1425,19,1.33,0.68,9.07,12.92,0.0,11,3,1,0,1,0,30,0,71
AD00176,2024-02-25,889,1271,20,1.57,0.61,9.53,12.11,0.0,12,3,1,0,1,0,32,0,63
AD00176,2024-02-26,1483,2119,23,1.09,0.6,6.55,13.88,0.0,13,3,1,0,1,0,36,0,105
AD00176,2024-02-27,1086,1552,20,1.29,0.7,8.98,13.94,0.0,12,3,1,0,1,0,32,0,77
AD00176,2024-02-28,1486,2123,27,1.27,0.55,6.96,14.77,0.0,16,4,2,0,1,0,43,0,106
AD00176,2024-02-29,1577,2254,35,1.55,0.42,6.47,14.59,0.0,21,6,3,0,2,0,56,0,112
